customer_id,recharge_frequency,avg_recharge_amount,sim_age_months,call_stability,late_payment_ratio,avg_delay_days,upi_transaction_freq,credit_debit_ratio,location_stability,commute_regularity,daily_app_opens,avg_session_minutes,default_risk,default_probability
TRN_003066,5.5714805788086,596.02,53,0.1695,0.3357,5,12,1.06,18,4.62,2,3.5,0,0.2068
TRN_003067,4.741093462174924,737.35,24,0.0901,0.1892,0,13,1.46,20,1.22,2,13.4,0,0.1254
TRN_003068,2.2251333548097536,625.99,38,0.3449,0.3534,11,7,1.4,21,2.96,1,2.6,0,0.4499
TRN_003069,3.818338609195963,813.58,26,0.297,0.1675,0,15,1.25,20,3.89,3,8.5,0,0.3066
TRN_003070,6.683436585800925,632.98,51,0.4771,0.4328,7,12,0.93,17,3.91,1,7.2,0,0.2815
TRN_003071,4.336343704988366,464.03,12,0.303,0.1785,0,12,1.1,16,2.84,5,5.3,0,0.1712
TRN_003072,4.5308766110422685,441.26,15,0.2385,0.1101,0,19,1.2,24,4.64,2,3.3,0,0.354
TRN_003073,2.6838450465914803,629.26,41,0.3829,0.0714,0,11,0.85,22,1.98,1,3.8,0,0.2748
TRN_003074,4.129835149655122,608.51,35,0.0436,0.1109,0,6,0.94,13,1.12,4,5.3,0,0.5628
TRN_003075,4.523502818728217,480.48,28,0.2451,0.0996,0,9,1.17,19,2.05,3,5.5,0,0.2788
TRN_003076,4.3980492446404735,439.53,35,0.1744,0.0107,0,8,0.79,31,3.15,1,6.0,0,0.2656
TRN_003077,4.718526746286193,638.76,5,0.2386,0.3192,7,10,1.06,28,2.83,1,8.2,0,0.3138
TRN_003078,4.496301219691248,500.24,5,0.2742,0.0921,0,14,0.89,17,1.58,3,10.3,0,0.3023
TRN_003079,2.7717217594457724,484.33,5,0.2172,0.1359,0,16,1.14,14,1.7,1,13.7,0,0.262
TRN_003080,1.787728873290701,434.29,11,0.1627,0.3589,8,5,1.59,19,3.01,3,15.5,0,0.535
TRN_003081,5.868326253905462,523.97,48,0.1153,0.1093,0,12,0.59,29,3.89,1,10.3,0,0.5644
TRN_003082,3.8656940692442214,565.23,24,0.3208,0.1088,0,13,1.32,25,1.57,5,4.7,0,0.2764
TRN_003083,3.7442971323077487,526.8,54,0.2059,0.1345,0,6,0.96,9,3.68,1,11.0,0,0.1612
TRN_003084,1.0,450.11,33,0.1773,0.0607,0,7,0.51,16,2.75,4,5.2,0,0.249
TRN_003085,5.453965269296436,672.19,36,0.0365,0.1044,0,18,1.29,14,3.75,3,16.7,0,0.4539
TRN_003086,3.9045177241628877,498.91,32,0.038,0.3479,7,11,1.13,23,2.3,2,7.4,0,0.4632
TRN_003087,3.9548971161077096,400.43,12,0.5523,0.0923,0,15,1.22,20,4.22,3,12.8,0,0.1585
TRN_003088,4.610296307454326,435.98,41,0.0146,0.2207,3,10,1.39,16,4.29,1,10.7,0,0.5988
TRN_003089,4.733168459156329,781.09,60,0.5262,0.1836,0,10,1.25,18,2.67,3,6.8,0,0.214
TRN_003090,4.4800436390428855,676.83,35,0.036,0.3019,9,11,1.35,17,2.57,3,4.6,0,0.2601
TRN_003091,4.033213798805358,618.02,11,0.4847,0.1991,0,13,1.26,17,2.01,2,3.8,0,0.0202
TRN_003092,5.09341309669202,602.82,23,0.1045,0.1823,0,8,1.19,14,2.03,2,14.5,0,0.3208
TRN_003093,3.544650571585173,481.32,42,0.1533,0.2693,2,12,1.22,16,2.14,4,4.0,0,0.5025
TRN_003094,2.6118895251212786,561.41,23,0.3248,0.1443,0,14,1.22,17,3.09,5,8.3,0,0.2856
TRN_003095,2.265637177859625,737.79,13,0.0983,0.0321,0,9,1.33,18,4.26,6,8.4,0,0.2026
TRN_003096,3.2760631558708537,463.56,28,0.091,0.0793,0,5,1.43,13,3.98,3,12.9,0,0.4542
TRN_003097,3.3409304710538956,754.55,42,0.4746,0.2956,3,7,0.87,21,2.92,5,10.9,0,0.4294
TRN_003098,1.058827074015797,394.84,50,0.0783,0.0718,0,9,1.14,12,3.02,3,8.7,0,0.332
TRN_003099,5.061647346703873,385.43,56,0.2342,0.2131,3,9,1.37,20,1.04,3,8.5,0,0.254
TRN_003100,2.3306046964624803,794.28,22,0.3044,0.1331,0,14,0.55,13,4.45,3,14.4,0,0.3249
TRN_003101,2.7701587374923426,396.28,40,0.0744,0.1207,0,4,0.96,17,4.85,1,11.1,0,0.6156
TRN_003102,5.622709890266864,363.63,24,0.2168,0.3425,7,7,1.54,25,2.31,1,10.8,0,0.4592
TRN_003103,3.175279059617965,714.95,35,0.2958,0.2432,7,10,1.28,20,4.28,6,12.1,0,0.1063
TRN_003104,7.345926763448673,459.38,56,0.0726,0.2903,6,8,1.77,13,3.53,5,7.3,0,0.3825
TRN_003105,6.1817784926620565,519.28,35,0.4797,0.1014,0,10,0.93,15,4.07,4,9.4,0,0.118
TRN_003106,5.080973201818158,707.07,37,0.1945,0.411,7,15,1.95,11,4.44,1,6.9,0,0.4259
TRN_003107,4.435844599047256,609.54,34,0.0652,0.2226,11,5,1.3,16,1.48,2,11.7,0,0.2469
TRN_003108,4.870911384826947,591.0,48,0.6926,0.1891,0,8,1.42,19,2.44,2,7.6,0,0.2399
TRN_003109,4.781385587346985,340.59,39,0.3518,0.1171,0,11,1.0,22,4.35,3,7.9,0,0.2408
TRN_003110,3.5661966743805262,439.76,22,0.2181,0.0103,0,7,1.38,15,3.29,2,9.1,0,0.097
TRN_003111,3.2859017710140095,727.38,33,0.3528,0.1474,0,12,0.88,13,1.65,2,3.9,0,0.3637
TRN_003112,4.628025556678161,460.22,55,0.3664,0.1885,0,11,1.08,26,1.13,1,9.5,0,0.2368
TRN_003113,5.787429255032238,601.14,4,0.185,0.1323,0,9,1.54,15,4.05,2,5.3,0,0.3475
TRN_003114,1.991985014769659,530.24,26,0.2768,0.1447,0,11,1.22,18,4.72,2,8.1,0,0.3274
TRN_003115,4.718377748395081,438.8,24,0.6668,0.1088,0,11,1.33,22,3.1,3,10.3,0,0.0263
TRN_003116,2.878415998733942,803.53,46,0.4049,0.5971,3,5,0.88,19,2.83,2,6.3,0,0.5971
TRN_003117,4.754316702420251,356.27,10,0.446,0.438,4,8,0.65,15,2.0,2,6.4,0,0.2937
TRN_003118,3.676899145055459,654.15,29,0.1328,0.1728,0,13,1.04,16,3.65,3,3.5,0,0.3482
TRN_003119,5.054592771011755,402.45,40,0.6983,0.0838,0,4,0.84,23,1.45,2,10.4,0,0.0772
TRN_003120,4.65397544371415,546.68,22,0.1101,0.2515,8,8,1.61,17,2.87,1,16.7,0,0.4525
TRN_003121,2.921862798730312,326.58,53,0.3488,0.3073,5,9,1.31,21,2.32,4,11.8,0,0.2357
TRN_003122,4.5361840864023915,651.37,60,0.3896,0.1134,0,12,1.18,15,1.69,3,9.9,0,0.1156
TRN_003123,3.0335556236834993,393.16,49,0.1508,0.0583,0,12,0.72,10,4.92,2,1.4,0,0.217
TRN_003124,2.6110657769228762,405.48,58,0.4596,0.2508,5,9,0.9,26,3.38,1,9.1,0,0.379
TRN_003125,1.0,640.8,47,0.1611,0.197,0,12,0.88,21,4.15,3,5.5,0,0.3331
TRN_003126,4.9752492964886,537.97,43,0.1159,0.087,0,12,1.11,22,2.61,4,6.3,0,0.275
TRN_003127,2.4640137402484252,606.64,4,0.1719,0.2201,11,8,1.07,11,3.05,9,5.9,0,0.3039
TRN_003128,4.735663490627734,394.46,41,0.3197,0.3867,14,13,1.28,15,1.91,4,8.5,0,0.4781
TRN_003129,2.9685247440391636,625.9,33,0.5842,0.1386,0,8,0.8,17,3.33,1,10.5,0,0.2749
TRN_003130,3.628318523279601,355.62,19,0.5845,0.3836,6,10,0.66,20,3.57,1,4.8,0,0.2997
TRN_003131,4.7868118398480854,413.52,44,0.5233,0.1488,0,15,0.81,19,4.9,1,5.3,0,0.1181
TRN_003132,3.5202174059353903,372.13,53,0.3395,0.2036,6,12,1.29,16,2.46,1,5.4,0,0.141
TRN_003133,3.351983946870658,380.39,52,0.058,0.239,6,8,0.84,12,2.71,1,7.7,0,0.1549
TRN_003134,4.143402351351039,462.21,40,0.3665,0.128,0,12,1.0,16,4.29,1,6.5,0,0.1613
TRN_003135,2.225140869983122,701.85,39,0.3925,0.0901,0,8,0.88,22,1.28,2,10.9,0,0.2322
TRN_003136,4.457607795759002,501.66,17,0.329,0.2494,6,10,0.47,19,3.86,5,12.1,0,0.5776
TRN_003137,5.123690177540931,472.95,49,0.2306,0.1127,0,14,1.08,21,1.13,4,9.1,0,0.4552
TRN_003138,5.3869693510254395,115.09,6,0.3682,0.1491,0,9,1.5,18,3.55,6,9.2,0,0.0695
TRN_003139,5.314979356662046,460.89,40,0.045,0.0436,0,8,1.26,18,1.31,2,8.9,0,0.2798
TRN_003140,4.977115199701606,478.23,33,0.2306,0.3011,12,11,1.01,16,4.13,1,11.2,0,0.449
TRN_003141,5.08268856100471,595.39,13,0.2652,0.3706,8,10,1.47,14,1.62,3,8.0,0,0.4049
TRN_003142,2.314537593767601,635.1,36,0.4457,0.2256,4,11,1.32,16,1.5,4,8.2,0,0.1899
TRN_003143,2.6100631297124455,666.25,43,0.4687,0.2491,7,5,0.88,19,3.52,1,10.2,0,0.399
TRN_003144,8.417925422652619,247.28,49,0.2696,0.1878,0,4,0.96,29,2.1,3,12.4,0,0.1293
TRN_003145,2.333328604235508,482.79,42,0.2691,0.0383,0,13,1.22,23,1.63,1,8.0,0,0.185
TRN_003146,3.0784999210824022,508.8,52,0.1776,0.2562,6,8,1.48,9,3.26,2,8.5,0,0.3686
TRN_003147,3.2802123832410954,327.4,56,0.2885,0.1394,0,19,1.19,21,4.1,3,7.0,0,0.3891
TRN_003148,5.761814608932083,412.62,27,0.1313,0.1759,0,15,1.08,18,4.44,4,6.8,0,0.3049
TRN_003149,3.8498966108314026,726.45,12,0.3154,0.5354,5,10,1.12,17,3.85,1,6.1,0,0.4603
TRN_003150,3.2388835392405846,327.71,55,0.4941,0.2474,4,18,1.76,13,1.85,2,8.2,0,0.4102
TRN_003151,6.592520473228746,718.19,46,0.0635,0.3272,4,10,0.78,26,3.76,3,9.1,0,0.4405
TRN_003152,3.4864457103642477,560.4,18,0.0468,0.0746,0,13,1.03,20,4.34,5,9.9,0,0.2909
TRN_003153,4.349409870193006,427.42,5,0.2216,0.3325,3,15,0.97,21,1.99,4,5.1,0,0.1519
TRN_003154,1.768778058259655,232.63,39,0.2399,0.291,8,13,1.29,21,3.81,3,6.5,0,0.245
TRN_003155,1.9530289536626189,609.1,47,0.0223,0.0952,0,9,1.13,17,2.84,3,9.4,0,0.3992
TRN_003156,4.439550370493853,413.19,10,0.3837,0.2629,8,8,0.63,12,2.55,4,10.1,0,0.3765
TRN_003157,7.247931492338018,231.14,15,0.1299,0.3222,7,10,1.19,19,4.91,3,4.1,0,0.3586
TRN_003158,5.163275851253328,599.9,4,0.0498,0.1859,0,14,0.73,18,3.0,6,5.3,0,0.5522
TRN_003159,4.25191562201466,437.35,31,0.278,0.2955,11,10,0.85,18,1.52,5,4.6,0,0.2128
TRN_003160,5.879675282695928,555.65,23,0.447,0.3413,4,6,0.47,17,1.72,2,8.9,0,0.2721
TRN_003161,4.210594268708437,348.84,29,0.3384,0.2217,10,12,1.93,22,3.16,4,6.0,0,0.1773
TRN_003162,2.685244686595328,312.92,12,0.1658,0.2456,7,12,0.99,13,1.52,1,5.3,0,0.2737
TRN_003163,3.517525850536332,742.7,29,0.0595,0.1671,0,11,1.08,7,2.12,1,12.4,0,0.3777
TRN_003164,3.933513800146428,370.22,47,0.45,0.2824,15,14,0.57,18,3.07,5,4.7,0,0.3837
TRN_003165,3.599129376231941,646.56,16,0.3495,0.1852,0,5,0.86,12,3.96,2,10.8,0,0.4354
TRN_003166,6.702318017222027,679.24,29,0.2247,0.1852,0,8,0.89,17,1.21,5,10.3,0,0.2425
TRN_003167,6.700329588140814,425.83,35,0.347,0.3964,6,9,0.93,23,2.49,4,8.8,0,0.2934
TRN_003168,4.593950879187798,526.47,52,0.0361,0.2776,7,15,1.25,21,1.13,6,9.6,0,0.46
TRN_003169,3.5680188706667257,397.33,42,0.181,0.0222,0,11,1.1,22,1.97,3,12.5,0,0.3678
TRN_003170,3.6488282468397717,611.47,33,0.589,0.3334,7,7,1.39,22,4.73,5,8.5,0,0.1187
TRN_003171,1.5558766416273042,469.29,58,0.0879,0.3644,7,13,0.7,13,4.24,1,4.3,0,0.3414
TRN_003172,4.422774405283749,407.23,57,0.3345,0.1237,0,13,1.44,18,3.89,4,8.5,0,0.213
TRN_003173,2.5632722572658295,470.88,50,0.3043,0.1524,0,6,0.8,16,2.02,3,7.2,0,0.3538
TRN_003174,3.1610644704424553,642.93,49,0.555,0.5331,7,9,0.91,12,3.16,4,8.9,0,0.458
TRN_003175,3.753645761472411,638.2,6,0.2086,0.1472,0,11,1.02,18,1.81,2,11.0,0,0.3889
TRN_003176,4.576054005693352,453.17,48,0.3612,0.0933,0,10,0.81,18,2.52,3,6.5,0,0.3528
TRN_003177,3.1877131175258473,460.73,11,0.0095,0.0241,0,10,1.1,12,3.14,1,12.6,0,0.5619
TRN_003178,4.95563119856827,665.3,36,0.2137,0.3669,7,10,1.47,17,3.03,1,8.6,0,0.1796
TRN_003179,6.001022141058286,511.07,16,0.1242,0.0877,0,11,1.04,21,1.91,1,4.2,0,0.1939
TRN_003180,2.215112608541286,546.23,38,0.071,0.2068,4,6,0.97,21,1.98,5,4.6,0,0.3518
TRN_003181,5.382484108293308,784.24,23,0.1847,0.1686,0,11,0.81,16,4.54,1,9.6,0,0.3195
TRN_003182,5.753366901602408,617.76,45,0.4434,0.0879,0,13,0.83,19,2.76,2,9.1,0,0.245
TRN_003183,4.81857134705217,689.14,33,0.2782,0.1904,0,10,1.53,18,3.95,6,4.1,0,0.0367
TRN_003184,2.638989345984803,412.91,36,0.0211,0.3225,7,14,1.5,21,1.19,1,6.2,0,0.3345
TRN_003185,2.460922234488123,535.92,27,0.372,0.2128,10,7,1.19,14,1.62,3,5.0,0,0.3017
TRN_003186,5.019408860821343,480.29,23,0.1087,0.0881,0,9,0.88,18,3.31,5,4.5,0,0.1916
TRN_003187,7.825868545111134,822.19,14,0.0826,0.2001,6,8,1.75,14,3.31,1,4.6,0,0.1497
TRN_003188,6.058998155724934,605.25,32,0.4108,0.2314,7,4,1.44,13,4.39,4,14.3,0,0.442
TRN_003189,5.899583235922546,587.55,37,0.2591,0.4112,4,12,1.21,25,2.73,1,4.5,0,0.4722
TRN_003190,4.818992424051535,534.87,24,0.4409,0.0212,0,9,1.03,16,3.22,4,9.5,0,0.1357
TRN_003191,1.0,618.94,37,0.7354,0.0287,0,17,0.96,17,4.99,1,8.7,0,0.0435
TRN_003192,4.677100916533147,440.02,25,0.2716,0.3026,7,7,1.32,19,3.26,3,9.8,0,0.3131
TRN_003193,5.819242763646885,434.29,46,0.434,0.1101,0,10,0.97,10,4.9,4,8.9,0,0.2636
TRN_003194,5.756883594593205,411.61,52,0.1807,0.1674,0,12,0.88,18,4.69,2,8.6,0,0.2237
TRN_003195,4.216368674557077,509.58,58,0.4149,0.4248,7,10,1.04,22,4.23,5,4.3,0,0.2494
TRN_003196,3.117238886873169,173.83,49,0.4206,0.3226,9,12,1.06,12,3.01,3,11.1,0,0.2988
TRN_003197,5.355101887603958,395.53,46,0.214,0.1252,0,10,1.17,13,2.76,3,4.9,0,0.3835
TRN_003198,5.051703643034721,508.79,44,0.1355,0.1146,0,11,1.02,18,2.52,4,6.1,0,0.273
TRN_003199,6.555018568403658,427.87,54,0.201,0.199,0,5,1.04,26,1.25,1,3.8,0,0.2941
TRN_003200,3.2318848931267814,394.07,47,0.1155,0.1844,0,8,1.17,14,4.62,3,8.8,0,0.447
TRN_003201,2.8015152889959967,496.87,19,0.2224,0.198,0,13,1.52,17,3.52,1,7.8,0,0.2694
TRN_003202,3.294045185539145,599.46,42,0.3167,0.575,3,7,1.67,13,2.95,6,6.8,0,0.4254
TRN_003203,4.695735964370598,462.77,33,0.652,0.2056,9,14,0.71,12,3.63,2,12.5,0,0.1808
TRN_003204,4.330456328530252,362.32,15,0.631,0.2264,4,10,1.0,16,3.61,5,14.2,0,0.3229
TRN_003205,2.423079338442006,446.21,18,0.3722,0.1962,0,10,1.35,16,1.64,6,8.0,0,0.249
TRN_003206,3.060337272049569,461.72,20,0.2528,0.2852,2,13,0.79,20,3.76,1,9.6,0,0.3546
TRN_003207,4.620845373425406,621.83,38,0.0474,0.2521,3,8,1.19,25,3.11,1,7.5,0,0.4084
TRN_003208,4.516310911064118,583.96,22,0.4611,0.2534,9,11,1.79,19,4.33,3,12.0,0,0.295
TRN_003209,2.785313553473472,375.09,17,0.4832,0.1647,0,6,1.02,15,2.03,2,10.6,0,0.288
TRN_003210,3.426230472644339,571.39,22,0.2015,0.11,0,12,0.79,12,3.78,2,5.8,0,0.3001
TRN_003211,3.740763827020652,537.69,52,0.1584,0.1692,0,10,1.05,21,4.47,3,8.2,0,0.3599
TRN_003212,5.380616819517082,371.15,21,0.2745,0.08,0,9,1.16,17,1.18,4,9.7,0,0.3651
TRN_003213,4.30351078516948,440.28,48,0.1934,0.1749,0,8,1.23,13,4.58,1,4.4,0,0.1567
TRN_003214,2.518511213803058,342.68,16,0.4104,0.4661,4,6,0.72,18,1.68,4,11.3,0,0.3425
TRN_003215,2.858586202488549,607.75,47,0.4,0.257,3,10,1.57,14,3.82,1,5.4,0,0.0362
TRN_003216,4.677125334660097,672.77,48,0.3217,0.3089,7,15,0.99,13,4.56,2,6.4,0,0.3162
TRN_003217,4.745571337755759,484.08,34,0.6067,0.1463,0,12,1.3,28,1.29,6,8.7,0,0.2087
TRN_003218,3.827092326776706,809.05,23,0.031,0.1121,0,14,0.83,22,4.07,5,12.0,0,0.3159
TRN_003219,4.538765626168853,319.86,33,0.191,0.2105,9,11,0.42,13,1.22,5,7.2,0,0.3572
TRN_003220,2.915378014636036,444.35,25,0.3163,0.4212,5,12,1.11,17,1.16,6,8.5,0,0.4588
TRN_003221,7.013489032421037,703.72,38,0.2191,0.2468,7,11,1.49,25,4.19,4,10.4,0,0.4158
TRN_003222,6.38868811879916,412.2,53,0.1882,0.0701,0,10,1.03,19,4.05,4,10.3,0,0.3855
TRN_003223,5.224208488125036,539.25,49,0.1434,0.1909,0,15,1.44,19,4.8,3,6.6,0,0.2872
TRN_003224,3.9034798001083066,571.26,20,0.5435,0.4175,7,7,1.01,19,2.0,5,10.3,0,0.3843
TRN_003225,2.781810422163779,412.0,21,0.2325,0.0839,0,5,1.41,12,1.32,2,11.1,0,0.0
TRN_003226,4.954413425526118,667.6,10,0.047,0.118,0,8,0.74,16,2.08,1,7.4,0,0.3401
TRN_003227,2.9429447440719922,789.64,39,0.343,0.6168,4,11,1.54,16,4.21,4,5.7,0,0.4954
TRN_003228,5.637507800432151,598.8,46,0.1828,0.162,0,9,1.17,22,1.48,1,5.2,0,0.3343
TRN_003229,4.527746842964478,531.51,37,0.1559,0.0859,0,11,1.08,15,1.32,2,8.9,0,0.3699
TRN_003230,4.188396460601861,309.69,27,0.5687,0.3612,6,11,1.68,20,1.28,5,12.2,0,0.2611
TRN_003231,5.618754736573759,221.22,60,0.3796,0.16,0,11,1.19,23,1.46,3,10.9,0,0.2008
TRN_003232,2.720591134677189,637.51,28,0.3477,0.359,6,6,0.87,18,3.54,4,-0.4,0,0.4354
TRN_003233,6.243523462695614,632.88,55,0.5892,0.2215,7,17,1.4,18,2.91,2,11.2,0,0.097
TRN_003234,1.0,544.91,25,0.3522,0.1653,0,8,0.8,9,3.01,2,5.8,0,0.3835
TRN_003235,4.0419813672965885,517.17,52,0.4498,0.0728,0,10,1.46,21,4.43,2,0.3,0,0.2915
TRN_003236,6.417874354135928,394.83,54,0.2166,0.3202,8,11,0.63,19,2.74,2,7.5,0,0.5061
TRN_003237,4.8694320834551785,261.92,12,0.4498,0.4917,8,11,1.2,21,2.23,2,6.0,0,0.341
TRN_003238,3.786502929973157,226.64,21,0.0976,0.1056,0,16,0.88,22,3.2,2,8.2,0,0.2206
TRN_003239,5.373302598993664,550.49,5,0.2628,0.2832,5,7,1.61,21,2.74,1,4.6,0,0.4294
TRN_003240,2.21029649165272,249.53,21,0.2367,0.2566,5,13,0.94,23,3.04,4,8.1,0,0.3012
TRN_003241,2.915289438011043,604.91,48,0.2181,0.1993,0,13,1.22,13,3.1,5,13.5,0,0.3566
TRN_003242,5.809474900095857,469.98,8,0.1517,0.1396,0,14,1.36,20,1.55,5,10.8,0,0.4644
TRN_003243,2.4046878238304172,545.05,25,0.1084,0.2823,7,6,0.54,17,4.88,1,8.0,0,0.3842
TRN_003244,5.128107171975955,457.91,31,0.66,0.2357,10,10,1.3,27,4.7,3,11.2,0,0.1546
TRN_003245,3.319727212756703,223.98,44,0.1872,0.0746,0,11,1.28,11,1.93,7,0.3,0,0.3168
TRN_003246,1.032599383345834,526.95,19,0.6903,0.1021,0,7,0.98,12,3.41,2,13.5,0,0.1896
TRN_003247,4.934143975499938,589.14,50,0.1679,0.2576,10,13,0.69,18,3.95,2,6.3,0,0.3938
TRN_003248,3.897622464489432,600.93,33,0.3913,0.0696,0,6,1.15,19,2.9,3,9.9,0,0.2976
TRN_003249,3.884806740355827,372.59,16,0.397,0.269,2,7,0.66,23,3.07,3,4.7,0,0.424
TRN_003250,2.1160945269985336,296.28,15,0.1287,0.4018,6,10,1.46,16,1.71,6,6.9,0,0.3131
TRN_003251,4.532133576583948,304.2,55,0.3086,0.0699,0,9,0.99,20,3.3,3,7.4,0,0.1346
TRN_003252,5.581131881489689,772.69,37,0.4232,0.1199,0,11,1.05,12,1.1,4,10.6,0,0.0303
TRN_003253,2.88869979793488,727.61,20,0.1744,0.306,8,8,1.1,18,1.1,1,13.7,0,0.2686
TRN_003254,2.2201801556437104,357.49,38,0.2492,0.4608,8,16,1.31,21,3.66,2,10.5,0,0.4117
TRN_003255,4.581197200233836,347.23,47,0.1488,0.3196,11,8,1.6,12,4.71,4,11.0,0,0.446
TRN_003256,2.983362485975799,529.12,20,0.2077,0.2217,10,10,1.5,14,4.79,1,16.9,0,0.1907
TRN_003257,2.4642289795270695,588.19,11,0.1248,0.0649,0,7,1.25,22,2.51,2,10.1,0,0.2012
TRN_003258,3.348350358228794,607.83,9,0.2621,0.0731,0,8,1.65,17,4.04,2,11.4,0,0.1579
TRN_003259,4.784314022261136,754.35,42,0.3873,0.242,6,13,0.79,18,3.03,3,6.2,0,0.181
TRN_003260,4.61957677879173,679.62,50,0.3474,0.153,0,6,1.24,17,2.12,1,1.4,0,0.3901
TRN_003261,5.244055353331471,574.82,40,0.1964,0.1531,0,11,1.11,17,3.24,6,9.5,0,0.3322
TRN_003262,2.2790434572962908,329.16,18,0.4209,0.3291,9,5,0.78,13,1.88,2,8.0,0,0.3039
TRN_003263,3.1817616104526643,502.4,18,0.1743,0.3141,11,14,0.94,25,3.49,3,12.6,0,0.3407
TRN_003264,3.4992168598408755,682.82,6,0.1116,0.1414,0,14,0.86,22,1.48,3,6.2,0,0.4649
TRN_003265,2.7272884560704265,402.43,45,0.1854,0.2634,7,10,1.29,22,3.7,1,3.9,0,0.4452
TRN_003266,4.152945159900301,728.88,60,0.4355,0.0418,0,8,0.88,12,1.73,3,7.8,0,0.209
TRN_003267,6.442308977248293,606.65,36,0.3883,0.0988,0,23,0.94,15,2.21,7,11.8,0,0.2443
TRN_003268,1.0,559.76,17,0.3699,0.2357,7,7,0.97,17,1.45,4,6.4,0,0.2545
TRN_003269,4.546911134733678,497.95,43,0.0635,0.0946,0,8,1.07,11,2.52,1,5.4,0,0.1746
TRN_003270,2.040204250129972,566.53,17,0.1832,0.142,0,9,0.81,11,4.8,4,7.6,0,0.299
TRN_003271,3.3788474819002223,342.07,6,0.1712,0.1395,0,14,1.01,21,3.79,2,10.1,0,0.2892
TRN_003272,6.739994497613292,702.72,9,0.3322,0.3861,9,11,1.13,26,4.59,2,9.6,0,0.3507
TRN_003273,4.7189533232565495,448.01,29,0.1322,0.2191,7,6,1.2,14,4.49,2,6.4,0,0.2961
TRN_003274,5.708879085907128,509.72,24,0.0944,0.245,5,11,1.69,24,1.45,2,10.2,0,0.4517
TRN_003275,4.170894369447779,427.86,48,0.2373,0.0469,0,11,0.75,17,2.04,3,10.5,0,0.3916
TRN_003276,4.789675771190227,603.36,33,0.1235,0.2676,3,9,0.62,18,3.41,1,12.5,0,0.2329
TRN_003277,3.908554161218913,584.16,9,0.1623,0.0859,0,9,0.69,13,4.01,5,10.2,0,0.3288
TRN_003278,3.955651973303989,549.86,46,0.5231,0.0668,0,15,0.96,20,1.32,1,10.5,0,0.0096
TRN_003279,2.7902969556855157,219.71,52,0.379,0.3796,7,10,0.53,10,4.85,3,7.1,0,0.3191
TRN_003280,3.6047237687045266,549.52,11,0.1367,0.2565,6,12,1.04,16,3.53,1,9.5,0,0.4039
TRN_003281,4.197210896293139,371.29,3,0.3269,0.0785,0,19,1.47,22,1.45,2,6.0,0,0.2833
TRN_003282,2.5495743229762735,302.28,38,0.5343,0.0255,0,7,1.25,18,3.9,2,4.6,0,0.02
TRN_003283,2.544799605020288,286.4,13,0.3552,0.2233,8,8,1.57,10,3.24,3,10.9,0,0.0919
TRN_003284,4.87786402041065,477.96,29,0.2436,0.0962,0,6,1.45,17,2.12,1,8.4,0,0.2466
TRN_003285,6.005976877479074,416.35,44,0.2244,0.1584,0,12,1.38,20,2.55,3,6.2,0,0.1135
TRN_003286,5.270058985333376,431.91,59,0.5101,0.0856,0,7,0.67,26,1.75,2,9.7,0,0.1678
TRN_003287,5.308814604151962,319.11,59,0.3953,0.2411,4,14,0.97,13,1.24,2,8.8,0,0.2406
TRN_003288,5.386564238392605,615.94,33,0.3741,0.0422,0,10,1.06,17,3.44,1,7.9,0,0.0754
TRN_003289,6.531939654014444,699.05,33,0.7338,0.1125,0,11,1.2,19,2.67,2,11.9,0,0.0
TRN_003290,6.781487367235912,405.68,44,0.2723,0.0797,0,10,1.01,23,2.45,4,3.4,0,0.1021
TRN_003291,3.626190914422503,739.02,15,0.2633,0.1055,0,7,1.42,19,1.39,3,13.6,0,0.1098
TRN_003292,3.12373078299747,459.73,51,0.2719,0.1107,0,6,0.53,12,1.22,5,7.2,0,0.3386
TRN_003293,5.317690522200229,333.88,21,0.6942,0.114,0,8,1.03,19,2.04,3,9.5,0,0.1172
TRN_003294,4.738597647933983,314.07,23,0.2829,0.0459,0,5,1.18,18,3.27,4,7.0,0,0.1383
TRN_003295,5.379343111828469,304.21,21,0.0779,0.0188,0,5,1.45,20,1.59,1,10.9,0,0.1792
TRN_003296,6.496355765529357,468.37,44,0.2644,0.1846,0,19,1.21,21,1.62,8,10.3,0,0.3792
TRN_003297,3.8721860743224608,335.1,6,0.313,0.2854,10,10,1.16,18,2.03,2,5.1,0,0.3593
TRN_003298,4.310593006483625,379.65,52,0.1166,0.1365,0,8,1.19,19,3.71,1,10.3,0,0.4083
TRN_003299,3.8429642113666347,343.48,8,0.2738,0.443,2,3,1.19,18,3.95,2,11.3,0,0.3592
TRN_003300,4.224437640832662,532.05,44,0.3228,0.2167,9,12,1.2,18,2.01,4,3.2,0,0.4008
TRN_003301,4.807799906114343,337.29,39,0.1875,0.1217,0,7,1.29,19,1.22,3,3.6,0,0.4736
TRN_003302,2.2354720914190995,636.15,17,0.4147,0.1708,0,14,0.87,16,1.76,5,-0.4,0,0.2161
TRN_003303,2.463459820711211,163.65,37,0.3385,0.2836,7,8,1.29,18,4.49,2,6.8,0,0.3043
TRN_003304,4.855857621927935,632.22,50,0.1524,0.0256,0,10,1.29,11,1.98,5,5.9,0,0.3253
TRN_003305,4.583746130974081,570.07,49,0.1758,0.2207,11,18,1.24,21,2.67,4,10.5,0,0.4263
